tBodyAcc-std()-X,tBodyAcc-mad()-X,tBodyAcc-max()-X,tBodyAcc-sma(),tGravityAcc-mean()-X,tGravityAcc-max()-X,tGravityAcc-min()-X,tGravityAcc-energy()-X,tBodyAccJerk-entropy()-X,tBodyAccJerk-entropy()-Y,tBodyAccJerk-entropy()-Z,tBodyAccMag-mean(),tBodyAccMag-sma(),tGravityAccMag-mean(),tGravityAccMag-sma(),tBodyAccJerkMag-sma(),tBodyAccJerkMag-entropy(),fBodyAcc-mean()-X,fBodyAcc-std()-X,fBodyAcc-mad()-X,fBodyAcc-sma(),fBodyAcc-entropy()-X,fBodyAcc-entropy()-Y,fBodyAcc-entropy()-Z,fBodyAccJerk-entropy()-X,fBodyAccJerk-entropy()-Y,fBodyAccJerk-entropy()-Z,fBodyAccMag-entropy(),fBodyBodyAccJerkMag-entropy(),"angle(X,gravityMean)",Activity
-0.94100504,-0.95169638,-0.85758958,-0.93214674,0.94109912,0.87269516,0.95671481,0.84102966,-0.19985737,-0.37995758,-0.2654852,-0.93438303,-0.93438303,-0.93438303,-0.93438303,-0.92858496,-0.11008054,-0.93034938,-0.9457136,-0.9316608,-0.91803027,-0.36431108,-0.5414778,-0.35772208,-0.41902903,-0.63497244,-0.56335046,-0.50002269,-0.4272218,-0.81512619,4
-0.43116717,-0.4262365,-0.87431374,-0.32884448,-0.21109568,0.25181726,-0.42967337,-0.86851501,0.10232385,-0.024966954,-0.57948738,-0.38268247,-0.38268247,-0.38268247,-0.38268247,-0.89908964,-0.087076483,-0.57540679,-0.38323747,-0.48343534,-0.48462774,0.10096939,-0.11747133,0.0087063127,-0.28904317,-0.3930094,-0.18277974,0.073390014,-0.13549575,0.39227985,6
-0.92413929,-0.93231929,-0.87431374,-0.91418445,-0.44110508,-0.38317256,-0.42967337,-0.99781156,-0.39833474,-0.60851179,-0.70364614,-0.92197033,-0.92197033,-0.92197033,-0.92197033,-0.97767363,-0.60902778,-0.93197385,-0.92098481,-0.92991629,-0.94248161,-0.45201153,-0.70966494,-0.7827794,-0.7585198,-1.0,-1.0,-0.49252778,-0.79890145,0.56840453,6
-0.94936177,-0.95525234,-0.87944929,-0.90091686,-0.43598721,-0.49576545,-0.41781673,-0.99852299,-0.22777016,-0.42560174,-0.027098519,-0.90127669,-0.90127669,-0.90127669,-0.90127669,-0.89734998,-0.038748641,-0.93350553,-0.95717356,-0.94208604,-0.86082709,-0.43962555,-0.47259766,0.0360775,-0.57455447,-0.71500645,-0.11165537,-0.29435204,-0.21173905,0.5645918,6
-0.94819073,-0.95275014,-0.87944929,-0.86538333,-0.43535164,-0.4962297,-0.39352081,-0.99855932,-0.029434227,-0.25689893,0.42386256,-0.86151047,-0.86151047,-0.86151047,-0.86151047,-0.83116958,0.17657861,-0.93186442,-0.95625144,-0.93765597,-0.84764766,-0.39208471,-0.40464509,0.044654646,-0.46889981,-0.63497244,-0.11457574,-0.17562394,-0.24337937,0.56416517,6
-0.94629051,-0.95453388,-0.86088505,-0.91018482,-0.44097943,-0.5021822,-0.39378019,-0.99894722,-0.10821042,-0.34842891,0.25245959,-0.90456804,-0.90456804,-0.90456804,-0.90456804,-0.88090586,-0.02247479,-0.93507136,-0.95136285,-0.93635851,-0.89570123,-0.44308604,-0.61656192,-0.22551339,-0.55350541,-0.76465811,-0.28127165,-0.41391369,-0.45155365,0.56823998,6
-0.93707384,-0.9394519,-0.84579022,-0.92189137,-0.42992253,-0.45846725,-0.39378019,-0.99789384,-0.1926137,-0.51002004,-0.083466149,-0.91845617,-0.91845617,-0.91845617,-0.91845617,-0.93014286,-0.15647358,-0.9377871,-0.93659951,-0.93967517,-0.92249281,-0.42303188,-0.70313552,-0.29242116,-0.60663326,-0.93912029,-0.45672161,-0.45573781,-0.58939876,0.56026648,6
-0.90043288,-0.90358113,-0.84579022,-0.90800121,-0.40310836,-0.4506877,-0.38821822,-0.99498025,-0.22158789,-0.48446297,-0.14896393,-0.90644631,-0.90644631,-0.90644631,-0.90644631,-0.93763992,-0.20818884,-0.9140622,-0.89524424,-0.90906721,-0.91292382,-0.35014742,-0.63261088,-0.37483601,-0.57455447,-0.85688002,-0.46750494,-0.44372898,-0.62503428,0.54090729,6
-0.93306974,-0.93764241,-0.90525616,-0.91506169,-0.41052766,-0.4506877,-0.39526969,-0.99571067,-0.19348891,-0.37503716,-0.065021062,-0.9147584,-0.9147584,-0.9147584,-0.9147584,-0.93429135,-0.23871468,-0.93262942,-0.93306341,-0.93056497,-0.92269389,-0.41075818,-0.56398893,-0.34906155,-0.60663326,-0.82315714,-0.49162974,-0.59751812,-0.62503428,0.54624471,6
-0.95663895,-0.96079088,-0.90525616,-0.96039924,-0.43447058,-0.47626773,-0.39526969,-0.99842362,-0.42797874,-0.63734409,-0.39288188,-0.95955894,-0.95955894,-0.95955894,-0.95955894,-0.96872812,-0.510082,-0.96499852,-0.95339631,-0.96169917,-0.95876784,-0.64251695,-0.81220504,-0.57393986,-0.90272368,-0.89481271,-0.75216047,-0.65791746,-0.80273637,0.56353553,6
-0.95752909,-0.95712011,-0.91485227,-0.95444108,-0.43493395,-0.49464005,-0.3965434,-0.99850512,-0.76124416,-0.87060165,-0.78522962,-0.95774015,-0.95774015,-0.95774015,-0.95774015,-0.9925183,-0.89813139,-0.97469826,-0.95183537,-0.96913261,-0.98149706,-0.8207533,-0.94487044,-0.84810945,-1.0,-1.0,-1.0,-0.82016958,-1.0,0.56385917,6
-0.95866896,-0.95881784,-0.92353814,-0.94971683,-0.44459204,-0.49464005,-0.40806953,-0.99901588,-0.76124416,-0.81637168,-0.7857508,-0.95401829,-0.95401829,-0.95401829,-0.95401829,-0.99290818,-0.86398769,-0.9810271,-0.9519021,-0.97269029,-0.98315524,-0.89287915,-0.94487044,-0.7827794,-1.0,-1.0,-1.0,-0.76371269,-1.0,0.5708181,6
-0.96504539,-0.9639894,-0.92353814,-0.9652376,-0.45867873,-0.51642082,-0.4198821,-0.99974191,-0.76982813,-0.77092425,-0.72937532,-0.96708305,-0.96708305,-0.96708305,-0.96708305,-0.99185544,-0.86039918,-0.98290565,-0.95942128,-0.97704794,-0.98337473,-0.85400629,-0.78542693,-0.84810945,-1.0,-1.0,-0.94221628,-0.85353087,-1.0,0.58096422,6
-0.95570869,-0.95555005,-0.90535432,-0.95550835,-0.46414499,-0.52306975,-0.4213856,-0.99986312,-0.78792545,-0.80663598,-0.77781771,-0.95867466,-0.95867466,-0.95867466,-0.95867466,-0.99236346,-0.86178953,-0.97957443,-0.94852756,-0.97165491,-0.98164282,-0.85400629,-0.88991077,-0.84810945,-1.0,-1.0,-1.0,-0.82016958,-1.0,0.58489578,6
-0.46060101,-0.52861221,-0.7096217,-0.28305598,-0.46716469,-0.028984385,-0.57565253,-0.96334393,0.38530151,0.11412614,0.062090114,-0.35920342,-0.35920342,-0.35920342,-0.35920342,-0.77704553,0.25786956,-0.3756582,-0.49781309,-0.5036148,-0.23366382,0.26596109,0.076821939,0.10679779,0.055121397,-0.35724871,-0.14237823,0.28250244,-0.028320107,0.58694265,6
-0.87974001,-0.88929902,-0.7096217,-0.78039917,-0.56439508,-0.54073698,-0.57565253,-0.98989425,-0.13653232,-0.34248654,-0.03103904,-0.78912274,-0.78912274,-0.78912274,-0.78912274,-0.9073974,-0.057697232,-0.87426096,-0.88182417,-0.85865635,-0.84906516,-0.18270823,-0.44648231,-0.20348563,-0.35241148,-0.73888149,-0.46282589,-0.26674826,-0.41522422,0.65596966,6
-0.87503202,-0.87968418,-0.81167029,-0.85547506,-0.49909214,-0.53725416,-0.52201685,-0.99862903,-0.52944884,-0.6148406,-0.47349464,-0.86297484,-0.86297484,-0.86297484,-0.86297484,-0.97117704,-0.5762735,-0.90954044,-0.86336493,-0.89645541,-0.90827043,-0.42161517,-0.56195397,-0.50571915,-0.90272368,-1.0,-0.75216047,-0.43649868,-0.8612167,0.6100034,6
-0.92257942,-0.91853067,-0.92130417,-0.90843304,-0.50833155,-0.53725416,-0.48829634,-0.99821046,-0.52431322,-0.62976526,-0.68376218,-0.91513517,-0.91513517,-0.91513517,-0.91513517,-0.98246106,-0.72057027,-0.96178937,-0.91105281,-0.95279127,-0.95667233,-0.73842359,-0.73281915,-0.68438931,-0.94369895,-1.0,-0.94221628,-0.68657922,-1.0,0.61657156,6
-0.94393306,-0.94270565,-0.92130417,-0.95442964,-0.53596299,-0.58133021,-0.49549704,-0.99651447,-0.5973472,-0.67201812,-0.72290823,-0.95289385,-0.95289385,-0.95289385,-0.95289385,-0.98428268,-0.70011841,-0.96012631,-0.93824559,-0.95721436,-0.96937529,-0.6445909,-0.81578627,-0.78425687,-0.94369895,-1.0,-1.0,-0.66416253,-1.0,0.6363473,6
-0.93430332,-0.93517208,-0.90422082,-0.94328755,-0.55538334,-0.60126144,-0.53248946,-0.99364285,-0.55075708,-0.7793898,-0.78522962,-0.93955324,-0.93955324,-0.93955324,-0.93955324,-0.98847867,-0.78601847,-0.96707952,-0.92450646,-0.9603655,-0.97621868,-0.83956936,-0.88991077,-0.80988792,-1.0,-1.0,-1.0,-0.80021875,-1.0,0.65029181,6
-0.94845377,-0.94882912,-0.90422082,-0.95877684,-0.57484209,-0.61728843,-0.53248946,-0.99071073,-0.5848174,-0.72132718,-0.79088588,-0.95634099,-0.95634099,-0.95634099,-0.95634099,-0.98938841,-0.78626266,-0.97117884,-0.94124,-0.96647544,-0.97791503,-0.80086723,-0.81578627,-0.90357248,-1.0,-1.0,-1.0,-0.78151557,-1.0,0.66421754,6
-0.94771819,-0.94930618,-0.88578747,-0.95584418,-0.58151845,-0.63918371,-0.54086981,-0.98946078,-0.64331912,-0.67552296,-0.75337531,-0.9553183,-0.9553183,-0.9553183,-0.9553183,-0.98951148,-0.8269464,-0.96949764,-0.94069516,-0.9623466,-0.97525657,-0.71187026,-0.78542693,-0.90357248,-1.0,-1.0,-1.0,-0.76371269,-1.0,0.66902253,6
-0.94582974,-0.94579763,-0.88578747,-0.95125591,-0.58189045,-0.62827523,-0.54086981,-0.98934445,-0.69193272,-0.75786138,-0.68879488,-0.95155312,-0.95155312,-0.95155312,-0.95155312,-0.98956175,-0.90943953,-0.978714,-0.93657751,-0.96964354,-0.97996407,-0.89287915,-0.88991077,-0.80988792,-1.0,-1.0,-1.0,-0.76703161,-1.0,0.66930733,6
-0.94533759,-0.94539246,-0.8961807,-0.95042944,-0.57312671,-0.6275636,-0.54000281,-0.99099784,-0.69594818,-0.81155472,-0.68177066,-0.95085132,-0.95085132,-0.95085132,-0.95085132,-0.98750849,-0.83475519,-0.96997623,-0.93760854,-0.96481465,-0.97428519,-0.76447967,-0.84996072,-0.83788423,-1.0,-1.0,-1.0,-0.73917664,-1.0,0.66301178,6
-0.93710277,-0.93662042,-0.89191562,-0.94919351,-0.57762152,-0.6275636,-0.53798208,-0.99015551,-0.6720281,-0.75786138,-0.78300024,-0.94734477,-0.94734477,-0.94734477,-0.94734477,-0.99049227,-0.86199734,-0.97562331,-0.92644487,-0.96558244,-0.98050363,-0.85400629,-0.88991077,-0.94419022,-1.0,-1.0,-1.0,-0.85353087,-1.0,0.66617642,6
-0.94179405,-0.94053948,-0.89191562,-0.95243736,-0.57873496,-0.63453713,-0.53798208,-0.98998431,-0.68430751,-0.80343976,-0.81067432,-0.95089744,-0.95089744,-0.95089744,-0.95089744,-0.99230573,-0.91373715,-0.97399326,-0.93244227,-0.96314882,-0.98204517,-0.76778781,-0.81578627,-0.90357248,-1.0,-1.0,-1.0,-0.82016958,-1.0,0.66693157,6
-0.94760629,-0.94702578,-0.89800242,-0.95604958,-0.57952696,-0.63453713,-0.53742139,-0.98983323,-0.664456,-0.88269135,-0.78378958,-0.95660391,-0.95660391,-0.95660391,-0.95660391,-0.99257293,-0.8396201,-0.97626256,-0.93916989,-0.96964736,-0.98475371,-0.85400629,-0.94487044,-0.94419022,-1.0,-1.0,-1.0,-0.85353087,-1.0,0.66751039,6
-0.94919358,-0.94808956,-0.89800242,-0.95821754,-0.58058763,-0.63799697,-0.53742139,-0.98964856,-0.74826155,-0.92192274,-0.76870613,-0.95853976,-0.95853976,-0.95853976,-0.95853976,-0.99372524,-0.85953915,-0.97865499,-0.94069374,-0.9680847,-0.98421604,-0.89287915,-0.88991077,-0.94419022,-1.0,-1.0,-1.0,-0.85353087,-1.0,0.66833649,6
-0.93167769,-0.93108681,-0.87481192,-0.94702239,-0.58234521,-0.63799697,-0.54139394,-0.98927651,-0.69245736,-0.87060165,-0.75700147,-0.94575284,-0.94575284,-0.94575284,-0.94575284,-0.99315897,-0.89472336,-0.96173395,-0.92233831,-0.95111051,-0.97193659,-0.76778781,-0.81578627,-0.83788423,-1.0,-1.0,-1.0,-0.76156474,-1.0,0.66964652,6
-0.92565049,-0.92538605,-0.87481192,-0.94090604,-0.57959785,-0.62769284,-0.54139394,-0.98973217,-0.72265031,-0.85895589,-0.78300024,-0.93894978,-0.93894978,-0.93894978,-0.93894978,-0.99369975,-0.86072231,-0.97112349,-0.91322016,-0.95738342,-0.97959901,-0.85400629,-0.94487044,-0.86879874,-1.0,-1.0,-1.0,-0.76703161,-1.0,0.66765692,6
-0.14341648,-0.17133501,-0.043421839,0.13975426,0.88229235,0.82209331,0.88064256,0.69134626,0.50398164,0.58204438,0.78498213,0.118927,0.118927,0.118927,0.118927,-0.044811041,0.75862007,-0.25937082,-0.10173212,-0.16905537,0.091168481,0.61637266,0.55876034,0.49616903,0.42756616,0.6523928,0.60460426,0.55107715,0.4356543,-0.6192698,1
-0.014823845,-0.049668664,0.29562605,0.24375835,0.86717726,0.81482849,0.87695511,0.65387955,0.59154945,0.52174598,0.86561365,0.22645983,0.22645983,0.22645983,0.22645983,0.12355657,0.82172912,-0.21839294,0.054753375,-0.13181994,0.15765168,0.59265351,0.69121032,0.65781652,0.57768357,0.7678194,0.61576838,0.67829295,0.52476575,-0.61175315,1
0.057200894,0.0054740999,0.32124896,0.30678425,0.87107245,0.81816795,0.87695511,0.66355499,0.66819953,0.75862148,0.87043805,0.29547686,0.29547686,0.29547686,0.29547686,0.18999463,0.82200883,-0.23086721,0.15119974,-0.080791045,0.18364507,0.52552997,0.66545423,0.56053958,0.49445144,0.70692678,0.59153659,0.64839225,0.56960642,-0.60705608,1
-0.0043820161,-0.051688594,0.32124896,0.26929255,0.884226,0.81816795,0.89295193,0.6961039,0.62954753,0.81863656,0.88006264,0.25832068,0.25832068,0.25832068,0.25832068,0.13700937,0.85075866,-0.27474656,0.083924118,-0.12755692,0.13694602,0.52778617,0.63927256,0.57046585,0.54918611,0.77221326,0.61806442,0.57641517,0.4451172,-0.60859489,1
-0.076209097,-0.11284219,0.09070316,0.20614837,0.88371298,0.81470725,0.88947139,0.69481908,0.56968324,0.72871137,0.85267343,0.19765361,0.19765361,0.19765361,0.19765361,0.064974563,0.83258048,-0.35466725,0.012891464,-0.24077927,0.074541697,0.44979807,0.56603381,0.58719326,0.42854865,0.60028965,0.55866624,0.49072598,0.3613778,-0.61297082,1
-0.089656291,-0.11902341,0.23498617,0.19263693,0.87366716,0.81470725,0.88291513,0.66990211,0.58130593,0.58511842,0.73720663,0.18020182,0.18020182,0.18020182,0.18020182,0.024205557,0.7955552,-0.27032781,-0.027521091,-0.18134072,0.062474626,0.53477036,0.6019866,0.65354011,0.5074565,0.59088501,0.59696873,0.59821635,0.31564741,-0.6162969,1
-0.092421355,-0.12132136,0.23498617,0.18892568,0.87014165,0.8026899,0.88291513,0.66112524,0.59959332,0.55890582,0.87597485,0.16863262,0.16863262,0.16863262,0.16863262,0.010435122,0.77416935,-0.14899665,-0.07098918,-0.13097277,0.12910506,0.55132493,0.40850927,0.53473613,0.55942143,0.51862481,0.64550106,0.63659057,0.47215232,-0.61562416,1
-0.10916067,-0.14985976,0.066098267,0.19735075,0.8715536,0.8026899,0.88696113,0.66460465,0.52461988,0.64861422,0.93901588,0.18322622,0.18322622,0.18322622,0.18322622,0.040366051,0.78435178,-0.28831926,-0.047649325,-0.16584145,0.088429735,0.52539485,0.46833895,0.71040535,0.49796975,0.44465382,0.70023801,0.60608013,0.48812255,-0.61271243,1
-0.14870644,-0.20842985,0.04789611,0.18844198,0.87006653,0.80070368,0.88696113,0.66092363,0.5330406,0.59188997,0.71472855,0.18025954,0.18025954,0.18025954,0.18025954,0.049198626,0.80943236,-0.28331473,-0.10107448,-0.15632261,0.13422762,0.55217154,0.6559362,0.66761494,0.55174179,0.64810436,0.68054128,0.56321566,0.49017826,-0.61314582,1
-0.14475266,-0.17994447,0.057218831,0.18652491,0.87110914,0.80070368,0.88738077,0.66349782,0.68695444,0.58843811,0.64793795,0.17814778,0.17814778,0.17814778,0.17814778,0.051047455,0.78407207,-0.20547602,-0.12188438,-0.17349497,0.13641676,0.56328746,0.75569875,0.67120839,0.59850306,0.65754449,0.63968633,0.57205423,0.49670885,-0.61381456,1
-0.17487422,-0.1936683,0.057218831,0.12471003,0.86852077,0.80057919,0.88645595,0.65710757,0.49811154,0.5704193,0.82343353,0.10593971,0.10593971,0.10593971,0.10593971,-0.051914558,0.76898436,-0.224163,-0.15611619,-0.2418859,0.076012186,0.57425143,0.69524578,0.52395442,0.5826461,0.67956879,0.51587286,0.53419651,0.40463614,-0.61105132,1
-0.25827983,-0.28591374,-0.10386509,0.027058988,0.8688471,0.80420307,0.88645595,0.65791691,0.53762639,0.68986153,0.78115531,0.0090122937,0.0090122937,0.0090122937,0.0090122937,-0.144284,0.72193916,-0.30773117,-0.23958697,-0.1514503,0.036822128,0.51312139,0.67476525,0.57825375,0.49128253,0.72129814,0.47349014,0.60427088,0.42845127,-0.60987341,1
-0.15757119,-0.19635054,0.010995833,0.090760249,0.88949586,0.82835636,0.87654081,0.70937963,0.58541263,0.55612684,0.84867539,0.07239996,0.07239996,0.07239996,0.07239996,-0.10482792,0.82486444,-0.16703038,-0.15377257,-0.17123373,0.13877193,0.57988821,0.60392695,0.48532926,0.58096959,0.66614809,0.50405702,0.58844629,0.46055139,-0.64162076,1
-0.072638848,-0.10461847,0.11313139,0.23768546,0.8877113,0.82587308,0.90251851,0.70481549,0.65257825,0.71577906,0.80770956,0.2117163,0.2117163,0.2117163,0.2117163,0.038040484,0.88014026,-0.23135416,-0.017015478,-0.12246353,0.13833963,0.63310403,0.62338429,0.6062983,0.56625878,0.63103424,0.63978905,0.60423966,0.57636909,-0.63732325,1
-0.11619349,-0.14957396,0.11313139,0.18492026,0.88410311,0.81520421,0.89760969,0.69578206,0.54225611,0.72406055,0.71417079,0.16989953,0.16989953,0.16989953,0.16989953,0.026961362,0.85361427,-0.33012598,-0.04481066,-0.2229399,0.065414202,0.52701175,0.62358967,0.51577427,0.53776105,0.74616037,0.49816034,0.528761,0.34291781,-0.62832022,1
-0.1639374,-0.17421517,-0.045514162,0.12357041,0.87932173,0.8137453,0.89494197,0.68387558,0.53809377,0.69533853,0.8058667,0.10787545,0.10787545,0.10787545,0.10787545,-0.04600964,0.81796203,-0.33127015,-0.10642361,-0.23800536,0.087861515,0.58988679,0.65597734,0.56083446,0.50061015,0.51731411,0.51312538,0.51894697,0.44146502,-0.62002386,1
-0.14606109,-0.16066209,0.061361473,0.14804711,0.87833136,0.81066875,0.89494197,0.68140382,0.61264375,0.65987222,0.7459108,0.13405065,0.13405065,0.13405065,0.13405065,-0.00065848678,0.79023319,-0.21815394,-0.11920116,-0.10760072,0.079456029,0.62187286,0.53993559,0.54501035,0.48811907,0.68243511,0.46365181,0.59691681,0.50531704,-0.61871847,1
-0.12387005,-0.15737821,0.061361473,0.1450268,0.87603869,0.81066875,0.88851934,0.67572864,0.6729734,0.6242207,0.84261372,0.13103549,0.13103549,0.13103549,0.13103549,0.0057429077,0.80640656,-0.24953023,-0.078957224,-0.13193769,0.08361572,0.57560886,0.65086983,0.64849938,0.5197713,0.67930057,0.64336247,0.62150055,0.55436269,-0.62124301,1
-0.077951484,-0.1178978,0.15624395,0.22004609,0.87438379,0.80885868,0.88851934,0.67161877,0.61362785,0.66684764,0.88849031,0.22149754,0.22149754,0.22149754,0.22149754,0.076783138,0.83230077,-0.29557173,-0.0050508992,-0.1529504,0.17346025,0.52756978,0.6490817,0.70547463,0.51097481,0.69303028,0.59169727,0.57263305,0.57664563,-0.62042265,1
-0.086573755,-0.12783481,0.15624395,0.26223861,0.88153843,0.81504955,0.89202814,0.68940181,0.54506301,0.78101922,0.78873717,0.24881825,0.24881825,0.24881825,0.24881825,0.14568455,0.89071191,-0.25863747,-0.026983045,-0.11677424,0.24236549,0.57956517,0.84906617,0.7265313,0.61562533,0.94830041,0.62299946,0.68299423,0.50052909,-0.61497027,1
-0.099582259,-0.15066953,0.15637769,0.19725483,0.88208172,0.81504955,0.89492116,0.69074911,0.57312113,0.71390117,0.81709747,0.16765927,0.16765927,0.16765927,0.16765927,0.084034752,0.83120743,-0.28970295,-0.034757364,-0.20417352,0.1257589,0.4966176,0.77823842,0.51592538,0.51706456,0.73387688,0.42078915,0.62487135,0.54604476,-0.61525673,1
-0.058304902,-0.11283214,0.18231222,0.15756568,0.88172587,0.8232353,0.89492116,0.68988303,0.6151591,0.66756182,0.91112391,0.15889211,0.15889211,0.15889211,0.15889211,0.035777775,0.79446185,-0.1723278,-0.0169158,-0.1241167,0.11837081,0.54603272,0.51624377,0.69791742,0.63129389,0.55479551,0.55269809,0.71317767,0.40903775,-0.62967037,1
-0.10716145,-0.13997342,0.18231222,0.098881273,0.88514219,0.82363603,0.89333199,0.69841537,0.69116584,0.75462302,0.77801766,0.10669344,0.10669344,0.10669344,0.10669344,-0.036557314,0.72508216,-0.20169256,-0.072470486,-0.16024504,0.060581371,0.61055577,0.62484577,0.67344688,0.43050639,0.56627775,0.47127814,0.61959154,0.46768342,-0.63338751,1
-0.25090038,-0.27393951,-0.063051936,0.034298954,0.87442956,0.82363603,0.87996829,0.67184849,0.53610366,0.70700052,0.74048545,0.027566398,0.027566398,0.027566398,0.027566398,-0.11998692,0.68798453,-0.26838907,-0.24403152,-0.19044125,0.063309698,0.48581111,0.59487024,0.6703744,0.49951575,0.65465851,0.57685042,0.640192,0.38556287,-0.61473102,1
0.14116839,0.095094622,0.41048975,0.21911692,0.88779245,0.82442949,0.90497084,0.70500224,0.65015977,0.64660942,0.73839397,0.23030573,0.23030573,0.23030573,0.23030573,0.38584045,0.92827112,0.22666483,0.10565221,0.36999251,0.42620093,0.86532713,0.74537848,0.82100953,0.77819236,0.78304301,0.73503032,0.81322498,0.73903344,-0.68776639,3
0.037670141,-0.066406262,0.49284034,0.19644731,0.90006661,0.84432368,0.90497084,0.7360051,0.58130593,0.62098108,0.55940619,0.212818,0.212818,0.212818,0.212818,0.37267975,0.94535595,0.25922216,-0.063847321,0.36689676,0.63129201,0.70369016,0.90901463,0.7020879,0.84212407,0.970583,0.86088981,0.91339932,0.80321788,-0.7177104,3
0.061816614,-0.05832355,0.49284034,0.2510078,0.90767231,0.84432368,0.90922689,0.7551731,0.58859135,0.59347393,0.60037334,0.2572722,0.2572722,0.2572722,0.2572722,0.43383887,0.92157607,0.37949546,-0.093095528,0.28641675,0.72135769,0.80990866,0.75276711,0.85534039,0.87526348,0.89527198,0.86379503,0.8748579,0.85147019,-0.70837921,3
0.083936329,-0.03640102,0.50027115,0.34964944,0.8972881,0.84408793,0.90740906,0.72891057,0.53691152,0.82034841,0.70166327,0.33225331,0.33225331,0.33225331,0.33225331,0.50851884,0.93073751,0.3198627,-0.02450715,0.30767607,0.62152344,0.85885508,0.90768342,0.84169882,0.97358437,0.96942207,0.84040302,0.89272526,0.80456098,-0.68350966,3
0.1120968,0.019424673,0.50027115,0.34627149,0.89078609,0.82508002,0.90628726,0.71250506,0.60346459,0.67919541,0.78788617,0.32716469,0.32716469,0.32716469,0.32716469,0.44024911,0.91255933,0.41893214,-0.034974316,0.29681261,0.67480944,0.91480796,0.76569559,0.77657908,0.92713092,0.78626521,0.71800498,0.86431338,0.84147358,-0.67892686,3
0.13999034,0.077090828,0.42178023,0.26070113,0.89931403,0.838619,0.90628726,0.73404198,0.64417463,0.48447681,0.6451351,0.2466655,0.2466655,0.2466655,0.2466655,0.43167731,0.93257213,0.19863682,0.11602726,0.24524608,0.38131071,0.85920055,0.71237818,0.78515932,0.7985498,0.87064091,0.73044198,0.76725037,0.72537264,-0.67802351,3
0.039047448,-0.031032055,0.27615944,0.1919185,0.86364951,0.81088387,0.8672072,0.64526527,0.66503301,0.7720947,0.53252348,0.18139366,0.18139366,0.18139366,0.18139366,0.31023944,0.86535161,-0.017640919,0.060568762,0.04283282,0.2067814,0.79195286,0.6280967,0.81673028,0.72438758,0.6836949,0.805782,0.70695782,0.59503149,-0.65529348,3
-0.060377245,-0.15482014,0.25271175,0.12446523,0.87758243,0.82036978,0.87033208,0.67967535,0.58407668,0.72927592,0.41170731,0.10031324,0.10031324,0.10031324,0.10031324,0.16706254,0.8194446,0.078564165,-0.12110767,0.13555276,0.3045952,0.76961075,0.73386657,0.67434965,0.82328891,0.80483321,0.61904134,0.82504915,0.55293718,-0.66283058,3
-0.061150308,-0.12658761,0.25271175,0.16636975,0.8854851,0.82036978,0.90147678,0.69923847,0.70075291,0.60628195,0.52184784,0.13102448,0.13102448,0.13102448,0.13102448,0.30001141,0.86453798,0.095818993,-0.13071442,0.11657066,0.36406263,0.77371743,0.76502227,0.76902983,0.83193433,0.85311659,0.63165956,0.76977312,0.67187276,-0.64527873,3
-0.045805412,-0.11470634,0.21013876,0.15710591,0.88938226,0.82650946,0.9015826,0.70900904,0.53517959,0.52066823,0.76299503,0.13842292,0.13842292,0.13842292,0.13842292,0.30379201,0.89603391,0.071108468,-0.096000359,0.10272547,0.37462511,0.83724722,0.6223562,0.85656494,0.77303412,0.801841,0.83137346,0.79633424,0.71132425,-0.63956419,3
-0.024034979,-0.094146026,0.21013876,0.16526576,0.8835686,0.82650946,0.88595112,0.69459248,0.66287727,0.68737937,0.56323302,0.14242163,0.14242163,0.14242163,0.14242163,0.25446604,0.80859324,0.13600359,-0.094769047,0.1486919,0.40088913,0.703463,0.63486689,0.77933731,0.81632032,0.74818901,0.75327967,0.84908633,0.69379331,-0.64271087,3
0.071277125,0.03196005,0.3393399,0.20463297,0.88483231,0.840566,0.88595112,0.69788137,0.75060973,0.78371979,0.58090933,0.18063283,0.18063283,0.18063283,0.18063283,0.39146741,0.85642503,0.15435973,0.036709792,0.20404486,0.36576332,0.76887359,0.70548797,0.76829249,0.75374904,0.80240132,0.7499059,0.74003195,0.72784149,-0.65088895,3
0.068292596,0.022298955,0.42222987,0.19570284,0.87018643,0.81114798,0.87844797,0.66129584,0.57254123,0.77797837,0.66428134,0.18672555,0.18672555,0.18672555,0.18672555,0.33790486,0.88905915,0.075990623,0.065242986,0.12084186,0.2370976,0.80720398,0.64408206,0.76517608,0.87350223,0.74133209,0.71331585,0.6998773,0.53156808,-0.65887799,3
